,idx,smiles,set
2213,12425,C1=NN=C(S1)NC(=O)CC(C(=O)O)S(=O)(=O)O,train
2214,3048,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)CC4=CC=CC=N4,train
2215,14018,CC1=C(C=C(C=C1)S(=O)(=O)O)S(=O)(=O)O,train
2216,11138,CC1CCCC(CCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1)O,train
2217,9432,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=CC=C3OC(=O)C,train
2218,4794,C(CN(CCN)N(N=O)O)N,train
2219,9104,CCOP(=O)(NC1=CC=CC=C1)OCC,train
2220,6315,COC1=CC=CC(=C1)NC2=CC=CC=C2,train
2221,6674,CCOCCCCO,train
2222,14348,CC(=O)OC(C1=CC=CC=C1)OC(=O)C,train
2223,2337,C1CCN2CCC2C1,train
2224,15653,CC(=O)NC1=CC=CC=N1,train
2225,1670,CCN(CC)CCOCC(C1=CC=CC=C1)O,train
2226,12870,CC(CCCC(=C)C)CCOC=O,train
2227,15497,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)C#N,train
2228,5122,C1C(C(C(C(O1)(CO)O)O)O)O,train
2229,7958,C1=CC=C(C=C1)CC2=CC=CC=C2C(=O)O,train
2230,4410,C[N+](C)(C)CC=CC(=O)[O-],train
2231,6301,C=CC1=CC=CC=N1,train
2232,8859,COC1=CC2=C(C=C1)C(=O)CCC2,train
2233,6193,CC(C)(C)C1=CC=CC=C1,train
2234,8812,CCOP(=O)(CCC(=O)C)OCC,train
2235,15160,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)O,train
2236,5466,CC1CCC2C3C1(CC2(C)C)C(=C)C(=O)C3,train
2237,8108,CCCC(=O)OC,train
2238,14919,COC1=CC=C(C=C1)C#N,train
2239,5389,CCOP(=S)(OCC)SCSCC,train
2240,9290,CC1=CC2=C(CCCC2)C=C1,train
2241,9197,C1CCC(CC1)C(CO)CO,train
2242,14687,CC(=CCC1=C2C=CC(=O)OC2=C(C3=C1C=CO3)O)C,train
2243,11244,CC(C)(C#N)NC1CCCCC1,train
2244,2227,C1CC2C=CC=CC=C2C1,train
2245,3523,CN1CCC2=C(C1)C=CC(=C2OC)OC,train
2246,7702,CSCCC(C(=O)O)O,train
2247,9075,CC1=C(C=CC(=C1)O)C(C)(C)C,train
2248,7404,C(C(C(C(C(C(=O)O)O)O)O)O)O,train
2249,14787,CCCC(C1=CC=CC=C1)C2=CC=CC=C2,train
2250,12405,C=CCC1(C2=CC=CC=C2C(=O)N(C1=O)CC=C)CC=C,train
2251,6939,CN(C)P(=O)(N(C)C)OP(=O)(N(C)C)N(C)C,train
2252,6204,C1=CC(=CC(=C1)S(=O)(=O)O)S(=O)(=O)O,train
2253,2696,CC(C)C12COP(=S)(OC1)OC2,train
2254,7470,C1=CC(=CC(=C1)SSC2=CC=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],train
2255,2260,C=CCN1C(=O)C2=C(C1=O)SCCS2,train
2256,15154,C1=CC(=CC=C1C(=O)S)C(=O)S,train
2257,7460,CC1=CC=C(C=C1)S(=O)O,train
2258,12287,C1CS(=O)C(S1)C2=CC=CC=C2,train
2259,12564,CN(C)C=NC1=C2CCCCC2=NC3=CC=CC=C31,train
2260,15837,CCCCN(CCCC)C(=O)C,train
2261,6520,CC1CCC(=O)O1,train
2262,639,C1CCCC(CCC1)CCCO,train
2263,8309,CC(C)C1=CC=C(C(=O)C=C1)O,train
2264,6952,C(CCN=C(N)N)CC(C(=O)O)N,train
2265,949,CC(C)CCC(C(C)C)O,train
2266,4694,CN(C)C,train
2267,10924,C1CCN(CC1)C(=O)N2CCCCC2,train
2268,242,CCC(CN)O,train
2269,5437,CC(CO)N,train
2270,1513,CC1CCCC1O,train
2271,8484,CN1C=CC(=O)C(=C1)C#N,train
2272,11927,CS(=O)(=O)N(C1=NC2=CC=CC=C2S1)S(=O)(=O)C,train
2273,13061,CCCCCC(=O)OCCC=CCC,train
2274,1002,CSC(=O)NC1=CC(=CC=C1)O,train
2275,4691,CC1=CC=CC=C1,train
2276,13963,C1NCNCN1,train
2277,11449,CC1=CC(=O)C2=C(C=CC(=C2O1)OC)OC,train
2278,9707,CC1CCC(C1)C,train
2279,3780,C1C2CC3CC(C2=NO)CC1C3=NO,train
2280,3008,CCCCCCC=CCC=C,train
2281,5926,C1=CC2=C(C=CC(=C2)O)C(=C1)N,train
2282,1150,CC1C2=CC=CC=C2C3=C1C=C(C=C3)C,train
2283,5194,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C,train
2284,1994,CC(=O)CC1(C(=O)N(C(=O)N(C1=O)C)C)CC=C,train
2285,9185,CCC(C)CCC(=O)O,train
2286,6227,C1=CC(=CC(=C1)[N+](=O)[O-])N,train
2287,4109,CCOC(=O)CN(C(=O)N)N=O,train
2288,13668,CC(=CC(=C)C)C,train
2289,6307,C1CN2CCC1CC2,train
2290,14744,CC(=O)C1=C(C=CC=C1O)O,train
2291,5982,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C,train
2292,14326,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3)O,train
2293,16102,CC(=O)C1=CC(=C(C=C1O)O)O,train
2294,15900,CC(C)C1=CC=NC2=CC=CC=C12,train
2295,7324,C1COC1,train
2296,3157,C(C(C(=O)NN)N)S,train
2297,7171,CC1=CCCC2(C1CC(CC2)C(=C)C)C,train
2298,3176,CC1CC(NC2=CC=CC=C2N1)C,train
2299,169,CC(C)(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)N,train
2300,12649,CC(CNC1=CC=CC=C1C(=O)N)O,train
2301,12687,CC(C1=CC=CC2=CC=CC=C21)NC3=NCCO3,train
2302,11695,C1CCC(C1)OC2CCCC2,train
2303,4343,CC(CCO)(CC(=O)O)O,train
2304,1570,CC1=CC2=C(C=C1C)OC=C2,train
2305,70,CCOP(=S)(OCC)SCS(=O)C(C)(C)C,train
2306,15585,CC1=C(OC(=N1)C2=CC=CC=C2)C(=O)N,train
2307,11497,C1=CC(=C2C=CC=C[N+]2=O)N(C=C1)[O-],train
2308,8624,CC1=NC2=C(C=CC=C2[N+](=O)[O-])C=C1,train
2309,13583,C1=NC2=C(N1CCC(CO)O)NC(=NC2=O)N,train
2310,371,COC(=O)CN1CC1,train
2311,4929,CN1C2=C(C(=O)N(C1=O)C)NC=N2,train
2312,13850,C1=CC=C(C(=C1)CC(=O)O)C(=O)O,train
2313,7436,COC1=CC(=CC(=C1O)OC)C(=O)O,train
2314,13437,C1C(C(C(C(O1)CO)O)O)O,train
2315,8256,CCOC(C)(C)C,train
2316,917,CC1CCCCN1CC2=CNC3=CC=CC=C32,train
2317,2576,C1=CC=C(C=C1)C(C(=O)OCC2=CC=CC=N2)O,train
2318,8139,C(=O)NN,train
2319,5350,C1CCN(C1)CC#CCN2CCCC2=O,train
2320,5619,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,train
2321,15794,C1=CC=C2C(=C1)C(=O)OC23C4=C(C(=C(C=C4)O)O)OC5=C3C=CC(=C5O)O,train
2322,7076,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,train
2323,15162,C=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],train
2324,7946,CC1=CC=CC=C1NO,train
2325,10934,C1CSC(SC1)C2=CC=CC=C2,train
2326,3266,CN(C)C(=O)N1C(=O)C=CO1,train
2327,13740,C1CCC(C1)(CO)N,train
2328,8828,CC(C)(C)CCC(C)(C)C,train
2329,14643,COCC=C,train
2330,7730,C1=CC=C(C=C1)NC2=CC=CC=C2,train
2331,14068,C1=C(C(=CC(=C1N)S(=O)(=O)O)S(=O)(=O)O)N,train
2332,7216,C1=CC=C2C(=C1)C(=CC=N2)C(=O)O,train
2333,8723,CC(C(=O)O)OC1=CC=CC=C1,train
2334,14599,CC(=O)COC1=CC=CC=C1,train
2335,12841,COC(CC1=CC=CC=C1)OC,train
2336,7610,CC(C)C=C,train
2337,10330,CN(C)C(=S)SC,train
2338,1775,CC1CCCC2C1CCCC2,train
2339,3131,CC1C(=CC2=C(O1)C=C(C(=C2)C)C)[N+](=O)[O-],train
2340,11774,C1=C(OC(=C1)[N+](=O)[O-])C=C(C#N)C#N,train
2341,10517,C1=CC=C2C(=C1)C3=C(C2=O)C=CC=C3N,train
2342,3852,CCC(C)CN1C(=O)C(C(=O)NC1=O)(CC)CC,train
2343,8339,C(C(=O)O)N(C=O)O,train
2344,4399,CSCCC(=O)C(=CO)O,train
2345,14924,CC(C)(C)OC1C2C=CC1C=C2,train
2346,2004,C1CC2=CC3=C(CCC=C3)C=C2C=C1,train
2347,15715,CC1=CC2=C(C=C1)NC(=O)C(=O)N2,train
2348,11284,C1CC2=CC=CC=C2C1O,train
2349,5702,CCC,train
2350,14104,C1=CC=C2C(=C1)C=CC3=C2C=CS3,train
2351,14580,C1=CC(=CC=C1CO)[N+](=O)[O-],train
2352,14262,C1=CC=C2C(=C1)C=CC=C2S,train
2353,7919,CC1=CC(=C(C=C1)C)S(=O)(=O)O,train
2354,5303,CNC(CC(=O)O)C(=O)O,train
2355,10340,C1CC(NC1)C2=CNC3=CC=CC=C32,train
2356,13340,CC(CN(CC(C)O)C12CC3CC(C1)CC(C3)C2)O,train
2357,12909,C1=CC=C(C=C1)N[N+](=O)[O-],train
2358,15001,CC1=CC(=O)C(=C(C1=O)C)C,train
2359,6859,C1=C(NC(=CC1=O)C(=O)O)C(=O)O,train
2360,4429,C(C(C(C(=O)COP(=O)(O)O)O)O)O,train
2361,13767,CCOC(CC(=O)OCC)OCC,train
2362,7304,C1=CC=C(C=C1)NC(=O)CS,train
2363,5633,CN1C(=O)CC2=CC=CC=C21,train
2364,5849,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)O,train
2365,14400,C1=CC(=C(C=C1C(C(=O)O)N)O)CO,train
2366,1453,COC1=CC(=CC(=C1OC)OC)N,train
2367,14184,C1=CC=C2C(=C1)C=CN=C2C(=O)O,train
2368,8330,CC(CO)C(C)O,train
2369,2569,CCCCC1(CC1CCC)C,train
2370,7488,C(C#N)N,train
2371,14761,C1=CC(=C(C=C1C=O)O)[N+](=O)[O-],train
2372,12604,CC1=CC(=C(C=C1)C(C)(C)C)OCC2=NCCN2,train
2373,10137,C1CNCCC1OC2=CC=CC=C2,train
2374,13191,CCC=CCC1C(CCC1=O)CC(=O)OC,train
2375,15561,C=C1C(=O)NC(=C)C(=O)N1,train
2376,15536,CC1=C2C(=NC=C1)C3=CC=CC=C3C2=O,train
2377,9503,CC(=O)C1=CC=CC=C1OCCN(C)C,train
2378,15254,CC(C)(C)C1=CC(=CC(=C1)O)C(C)(C)C,train
2379,2862,CN(C)C(=S)C(C1=CC=CC=C1)C2=CC=CC=C2,train
2380,11769,CCC=C(C)C,train
2381,2578,CCC1(C(=O)N(C(=O)N(C1=O)COC)C)C2=CC=CC=C2,train
2382,8264,CCCCCOC=O,train
2383,13066,CCC(C)C(C)C=O,train
2384,541,CC1=CC(=C(C=C1)C)CC#N,train
2385,14237,C(CS(=O)(=O)O)C#N,train
2386,861,CC1=C(C(=C(C=C1)C(C)C)OC(=O)NC)N(C)C,train
2387,6916,C=CCN1CC2=CC=CC=C2C3=CC=CC=C3C1,train
2388,13262,CCCCOC(C)OCCC1=CC=CC=C1,train
2389,12170,CC(C#CCN(C)C)N(C)C(=O)C,train
2390,5334,C(CN(CCN)N(N=O)[O-])[NH3+],train
2391,1261,CC(CC(C#N)(C1=CC=CC=C1)C2=CC=CC=C2)N(C)C,train
2392,12517,CC(C)CCN1CC2CCC(C1)CC2,train
2393,11125,CC12CC3C(C(=C)C1CCC(C2O)O)C(=C)C(=O)O3,train
2394,13892,CC1=CC=CC1,train
2395,6712,C1=CC2=C(C=CC(=C2S(=O)(=O)O)N)C(=C1)S(=O)(=O)O,train
2396,10755,C1CSCS1,train
2397,1875,CCC1C(CC(O1)(CC)CC)O,train
2398,4142,CC(CO)(C(COP(=O)(O)O)O)O,train
2399,7450,C1=CC=C(C(=O)C=C1)O,train
2400,7501,CC(CC(=O)O)N,train
2401,8282,C1=C(OC(=C1)[N+](=O)[O-])C(=O)O,train
2402,187,CN1C2=CC=CC=C2N=N1,train
2403,13908,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC)N,train
2404,1743,C1CCC2=C(C1)C(=O)NC2=O,train
2405,5875,C1=CC2=C(C=CC(=C2C(=C1)O)N)S(=O)(=O)O,train
2406,7127,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,train
2407,3018,CCCC(CC)(CC)N,train
2408,14695,CC1=CC=CC=C1CC(=O)O,train
2409,8325,CN(C)P(=O)(N(C)C)N(C)C,train
2410,3849,CCC1(C(=O)NC(=O)N(C1=O)CC)C(=C)C,train
2411,2385,CCCOC(=O)O,train
2412,1667,CCOC(=O)N1CCCCCC1,train
2413,15468,CC1(OCC2C(O1)C3C(O2)(OC(O3)(C)C)C(=O)O)C,train
2414,181,C(CCO)CN,train
2415,12999,OOS(=O)O,train
2416,7309,C#CC#CC=C=CC1CCC(=O)O1,train
2417,9366,CC(C#N)C1=CC=CC=C1,train
2418,12614,CC(CC1(C2=CC=CC=C2NC1=O)O)N,train
2419,50,CCCC(=O)N1CC1,train
2420,10307,CC1=CC=C(C=C1)C=NO,train
2421,11205,CCCCC(C)CN,train
2422,7912,C(C(C(C(C(CO)O)O)O)O)O,train
2423,11830,COC1=CC=C(C=C1)C(C2CO2)O,train
2424,6069,C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1N,train
2425,2393,CN(C)C(C#N)C1=CC(=C(C=C1)OC)OC,train
2426,10354,CCOC(CC(C)C)OCC,train
2427,1233,CCCC(C)C=O,train
2428,57,CC1C(C(C(C(O1)O)O)O)O,train
2429,6058,CCN(CC1=CC=CC=C1)C2=CC=CC=C2,train
2430,7667,CCC1=C(C(=CC=C1)CC)N,train
2431,5565,CC(CC1=CC=CC=C1)N,train
2432,11274,CC1(SCCCS1)C2=CC=CC=C2,train
2433,14922,C1=CC=C(C=C1)C(C(=O)O)N,train
2434,13478,C1=CC=C2C(=C1)C(=NC(=N2)N)N,train
2435,10047,CC12COP(=S)(OC1)OC2,train
2436,3319,CCCC(CCC)(CC#C)N,train
2437,2503,C(CN=C(N)N)CS,train
2438,13295,C1=CC=C2C(=C1)C(=O)N(C=N2)C3=NNN=N3,train
2439,7333,C1=CC=NC(=C1)N,train
2440,4647,CCC(=O)OP(=O)(O)O,train
2441,1442,C1=CC=C(C=C1)C(CN2C=CN=C2)O,train
2442,15318,CC(C)(C)C1=CC(=C(C=C1)O)N,train
2443,1597,CC1(C2=CC=CC=C2C(S1)(CCCN(C)C)C(=O)OC)C,train
2444,3373,C1CN1C(=O)C2=CC3=CC=CC=C3C=C2,train
2445,1554,CCC1=CC(=C(C=C1)C)CC,train
2446,2184,CC(=CC1=CC=CO1)[N+](=O)[O-],train
2447,8272,CC1=CC=CC=C1C2=CC=CC=C2,train
2448,8051,C1=CC(=CC=C1C(=O)O)NN,train
2449,2141,CC1=NON=C1C(=O)NN,train
2450,2272,C1=CC(=C(C(=O)C=C1)O)O,train
2451,3538,CN1CC2CCC(C1)N2CCCC=O,train
2452,2440,CC(C(=O)NC1COC(C(C1O)N)O)N,train
2453,509,C1CCNC(C1)CCN,train
2454,10323,CCC1CCC(CC1)C,train
2455,13536,CC(=O)NC(CSSCC(C(=O)O)N)C(=O)O,train
2456,5989,CC1CCC(C(=O)C1)C(C)C,train
2457,4563,C1=CC=C(C(=C1)CCC(=O)O)O,train
2458,6792,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,train
2459,4799,CCCCN(CCCC)CCCN,train
2460,9687,CC(CCC=C(C)C)C=C,train
2461,5031,CC1C2C(C(=O)O2)(NC1=O)C(C(C)C)O,train
2462,16116,CCCCCC#CC=O,train
2463,4336,C(CN)CN,train
2464,3675,C1=CC=C2C=CC(=C2C=C1)C(=O)O,train
2465,4091,CC(C)C(=O)C1=CC2=C(C=C1)OCO2,train
2466,10295,CC1=CC(=CC=C1)N=NC(C(=O)C)C(=O)C2=CC=CC=C2,train
2467,3539,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC(=C2O)[N+](=O)[O-])[N+](=O)[O-],train
2468,9204,CC1=CC=C(C=C1)S(=O)(=O)NN,train
2469,10235,CC(C(C(C(C=O)O)O)O)O,train
2470,6918,CC1=CC(NC2=CC=CC=C12)(C)C,train
2471,15364,C1CN=C2CC(CN2C1=O)C3=CC=CC=C3,train
2472,15890,CCOC1=CC=C(C=C1)C,train
2473,10865,C1C(O1)COC2=CC=C(C=C2)[N+](=O)[O-],train
2474,11384,C#CCN(CC#C)CC#C,train
2475,10851,C=CC(C1=CC2=C(C=C1)OCO2)O,train
2476,14874,COC1=C(C=CC(=C1)O)O,train
2477,10108,C1=CC=C(C=C1)C2=NC=NN2,train
2478,14200,CCOC1=CC=CC(=C1O)C=O,train
2479,2270,CC1=CC(=CC(=C1[N+](=O)[O-])C)N,train
2480,457,C1CN(C(=S)N1CO)CO,train
2481,9080,C(C(CC(=O)O)C(=O)O)C(=O)O,train
2482,304,CC1=CNC(=O)N1C2=CC=C(C=C2)OC,train
2483,7965,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,train
2484,8220,CCCCCCC#C,train
2485,4946,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,train
2486,823,CC1=CC(=O)C2CC1C2(C)C,train
2487,8825,CC(C)(C)CC(C)(C)N=C(N)N,train
2488,15813,CCC(C1=CC=CC=C1)C2=CC=CC=C2,train
2489,8711,C1=CC=C(C(=C1)C(=O)NN)O,train
2490,13435,CC(CN)C(=O)O,train
2491,634,CC(C)C(C)(C)C(C)C,train
2492,3681,C1C2=CC=CC=C2C(NC1=O)C3=CC=C(C=C3)N,train
2493,733,CCCCCC(C)NN,train
2494,265,C1CCC(C1)NCC(C2=CC(=C(C=C2)O)O)O,train
2495,9360,CC1=C2C(=CC=C1)C=CC(=O)O2,train
2496,2817,CC1CCN(C(=N1)C)C,train
2497,491,CC1=CC(=CC(=C1O)N)N,train
2498,11196,CN(C)N=NN(C)C,train
2499,1363,CN1CCN(C1C2=CC=CC=C2)C,train
2500,4685,C1CCSC1,train
2501,6655,COCCCCO,train
2502,16046,CCN(CC)S(=O)(=O)C1=CC=CC=C1,train
2503,11090,CCN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C)C)C(=O)O,train
2504,5938,CC1=NN(C(=C1)OC(=O)N(C)C)C2=CC=CC=C2,train
2505,11816,C=CSC1=CNC2=CC=CC=C21,train
2506,8102,C1=CC(=CC=C1C=O)C=O,train
2507,133,CC(=O)N(C)O,train
2508,12324,CC(C(=O)O)N1C(=O)COC2=C1C=C(C=C2)C(=O)C,train
2509,6371,C1=CC=NC(=C1)CCO,train
2510,4188,C(C(C(=O)C(=O)O)O)OP(=O)(O)O,train
2511,1978,CC1=NC(=NC(=N1)NN)NC,train
2512,10689,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)OC(=O)N2,train
2513,14397,C1CN=C(N1)CC(C2=CC=CC=C2)C3=CC=CC=N3,train
2514,1082,CC1=C2C(=O)COC2=C(C=C1)C,train
2515,13906,CCN(CC)C1=CC(=CC=C1)S(=O)(=O)O,train
2516,3435,CC(CCC(C)(C)O)C(C)NC,train
2517,12838,CN(C1=CC=C(C=C1)N=O)N=O,train
2518,15649,C1=CC(=O)NC=C1C(=O)O,train
2519,2157,COC1=CC2=C(C=C1)N(C(=O)C2(C3=CC=CC=C3)C4=CC=CC=C4)CC(=O)O,train
2520,10202,CN1C=C(C2=CC=CC=C21)CC3CCNCC3,train
2521,3919,CCC1(C(=O)NC(=O)N(C1=O)C)CC(C)C,train
2522,15495,C1CNC(C(C1O)O)CO,train
2523,15050,CCOC(=O)C(CC1=CC=C(C=C1)O)N,train
2524,1281,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,train
2525,10622,C1=CC=C(C=C1)C2=NC(=O)NN=C2C3=CC=CC=C3,train
2526,3572,CCCC(C(C1=CC=CC=C1)O)NC,train
2527,4583,CC(=O)NC(CCCN)C(=O)O,train
2528,7527,CC(C)CCO[N+](=O)[O-],train
2529,3671,CN(C(=S)SC1=CC=CC=C1[N+](=O)[O-])SC,train
2530,7552,CC(=O)C1=CC=CC=C1N,train
2531,11672,C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O,train
2532,15180,CC1=NCCO1,train
2533,608,CN(C)CC1=CNC2=C1C=C(C=C2)OC,train
2534,4636,CC(C(C(=O)O)N)OP(=O)(O)O,train
2535,12254,C1=CC=C(C=C1)CN2C=NC3=C2C4=CC=CC=C4OC3=O,train
2536,15327,CCC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],train
2537,4603,C[N+](C)(C1=CC=CC=C1)[O-],train
2538,10778,CC(C)(C)C(=O)OC1=CC=CC=C1,train
2539,613,CC(=CC(=O)N1CCCCCC1)C,train
2540,7044,C1=COC=N1,train
2541,4359,C(C1C(C(C(O1)(CO)OP(=O)(O)O)O)O)OP(=O)(O)O,train
2542,11279,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)S,train
2543,2033,COC1=NC(=O)NC(=O)N1,train
2544,3857,CCC(C)CC(C)CC1(C(=O)NC(=O)NC1=O)CC,train
2545,13175,CC1CCC(OC(=O)C1)C(C)C,train
2546,1060,CCC(C)C1=C(C(=C(C=C1)C)C(=O)O)O,train
2547,10892,CCOC1=CC=CC2=CC=CC=C21,train
2548,15758,CC1=CC(=O)CC2(C1CC3C(C2)OC(=O)C3=C)C,train
2549,6925,C(C(C(CO)O)O)O,train
2550,14714,COC1=CC(=C(C=C1)C=O)O,train
2551,5129,C1CCC(CC1)(CC(=O)O)CN,train
2552,11238,CCOC1=C(C=C2CNCCC2=C1)OC,train
2553,12968,CC1C(=O)C(=C(O1)C)OC,train
2554,1357,CC1C(O1)P(=O)(O)O,train
2555,366,CCCC(C)CC(C)(C)C,train
2556,10521,C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+](=O)[O-])O,train
2557,5056,C1CN(CC2=CC=CC=C21)C(=N)N,train
2558,11262,CC1=C2C(=CNC2=C(C=C1)C)CC(=O)O,train
2559,10164,CC1=CC(=C(C=C1[N+](=O)[O-])C)N,train
2560,2085,CN(C)C1CSSSC1,train
2561,12247,CN1C=NC2=C1C3=CC=CC=C3OC2=O,train
2562,9662,CCOP(=O)(OCC)SC,train
2563,13525,CC1=CCC(CC1)(C)C(=O)C,train
2564,11963,CN1CC2CC(C1)CN(C2)CC3=CC=CC=C3,train
2565,8176,C1=CNC=CC1=O,train
2566,10659,CC(CCC=C(C)C)O,train
2567,930,C(C(=N)N)S,train
2568,1256,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C,train
2569,12846,CCN(CC)CCCN,train
2570,1567,CC1=CC2=C(C=C1)C(=CO2)C,train
2571,9918,CS(=O)(=O)OCC#CCOS(=O)(=O)C,train
2572,4631,C1=CC=C(C=C1)C2C(=O)NC(=O)N2,train
2573,15059,CC1=CC(=C(C(=C1)C)C(=O)C2=CC=CC=C2)C,train
2574,3061,CC1=C(C=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)O)C,train
2575,9,CCC1(COC1)CC,train
2576,5571,C1CCC2(CC1)C(=O)NC(=O)NC2=O,train
2577,245,C1C(O1)CC2=C(C(=CC=C2)CC3CO3)OCC4CO4,train
2578,526,C1=CC(=CN=C1)S,train
2579,14925,COC1=CC=CC(=C1O)C(=O)O,train
2580,10207,C#CC(C1=CC=CC=C1)OC(=O)N,train
2581,10267,C1=CC=C2C=C(C(=CC2=C1)C(=O)N)O,train
2582,15034,CC(C)(C(=O)O)OC1=CC=CC=C1,train
2583,15836,CCCCN(C(=O)C)C(=O)C,train
2584,5882,C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O,train
2585,5172,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O,train
2586,12460,CC1=CC2=C(C=C1)C(=CC(=O)O2)CN,train
2587,13508,CCCCC(C(=O)OC)NC(=O)C=[N+]=[N-],train
2588,12586,CCN(CC)C(=O)OC1(CCN(C1C)C)C2=CC=CC=C2,train
2589,14957,CCCOP(OCCC)OCCC,train
2590,2288,C1CN(C(=O)N1C2=NC=C(S2)[N+](=O)[O-])N=O,train
2591,14995,CN1CCN(CC1)CCN,train
2592,2828,CCCCC1=C(CC(=O)C1)OC,train
2593,10399,CC(C)(C)C1=CC=NC=C1,train
2594,4503,C#N,train
2595,1789,CC12CCCC(O1)(OC2)C,train
2596,6888,CC(CCC=C(C)C)CCO,train
2597,2560,CC1=C2C(=CC=C1)SC3=NN=CN23,train
2598,16000,C1=CC=C2C=C(C=CC2=C1)N=C=S,train
2599,13140,CN(C(CCC=O)C1=CN=CC=C1)N=O,train
2600,4780,CC1=CC(=NC=C1)N,train
2601,8534,C1CCC(CC1)P,train
2602,11353,CCC1=NC2=CC=CC=C2O1,train
2603,13496,C(C1C(C(C(O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)O,train
2604,8167,CC(C)SC(C)C,train
2605,4462,C1=CC(=O)C(=O)C=C1CC(C(=O)O)N,train
2606,7286,C1=COC=C1C=O,train
2607,8407,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,train
2608,4183,C1=CC=C(C=C1)CCC(=O)O,train
2609,5105,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,train
2610,13603,C1=NC(=C(N1)C(=O)N)C(=O)N,train
2611,11740,C1=CC=C2C3C(O3)C(C(C2=C1)O)O,train
2612,9118,CN(C)C1=CC=C(C2=NON=C12)[N+](=O)[O-],train
2613,13552,CC(=C)C(=O)OCC(CO)O,train
2614,12416,CC(=O)N(CC1=CN=CC=C1)C2=CC=CC=C2,train
2615,2805,CC(=O)C1=CC2=C(C=C1)NC=C2,train
2616,7574,COC1=CC=CC(=C1)[N+](=O)[O-],train
2617,2247,CN1CCN(CC1)C2C3=C(CCC4=CC=CC=C24)N=CC=C3,train
2618,12790,CC1=C(C(=CC=C1)OC(=O)N)C,train
2619,8521,C=CC(=O)OCCO,train
2620,11745,C1CCN(CC1)CCOC(=O)CC2C=CC=CC=C2,train
2621,14241,C1=CC2=C(C(=C1)C(=O)O)C(=CC=C2)C(=O)O,train
2622,10829,COC(=O)C1=C2C=CC=CC2=NC3=CC=CC=C31,train
2623,760,CC1(C2CCC(C2)(C1OC(=O)NC)C)C,train
2624,13548,COC(=O)CCCSC,train
2625,13627,CCCC1(CC2=CC=CC3=C2N1CC3)C4=NCCN4,train
2626,7973,C1=CC=C(C=C1)C(=O)CN,train
2627,11211,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)N(C)C,train
2628,14785,CC(C)(C)CC(C)(C)C1=C(C=CC(=C1)O)O,train
2629,5924,C1=CC=C2C(=C1)C=CC=C2CC(=O)N,train
2630,15934,CN(C(=O)NC1=CC=CC=C1)OC,train
2631,15938,CC(=O)OCCCC=C,train
2632,12266,CC1=C(OC2=CC=CC=C12)[N+](=O)[O-],train
2633,9348,CN(C)C=NC1=CC=CC=C1,train
2634,8138,CN=C=O,train
2635,4330,CN1C(=O)CCC1(C2=CN=CC=C2)O,train
2636,10752,CC1=CCC(CC1)(C(C)C)OC(=O)C,train
2637,2444,CC1=CC=C(O1)CCN(C)C,train
2638,6256,CC1=CC=C(C=C1)C(C)C,train
2639,4891,C(CSC(=N)N)N,train
